Id,Source,Target,Type,Weight
5731,4466,4480,directed,1
5732,4466,4797,directed,1
5733,4466,4482,directed,1
5734,4466,4483,directed,1
5735,4466,4800,directed,1
5736,4466,4485,directed,1
5737,4466,4486,directed,1
5738,4466,4487,directed,1
5739,4466,4866,directed,1
5740,4466,4868,directed,1
5741,4466,4490,directed,1
5742,4466,4491,directed,1
5743,4466,4492,directed,1
5744,4466,4493,directed,1
5745,4466,4494,directed,1
5746,4466,4495,directed,1
5747,4466,4496,directed,1
5748,4466,4497,directed,1
5749,4466,4498,directed,1
5750,4466,4499,directed,1
5751,4466,4869,directed,1
5752,4466,4754,directed,1
5753,4466,4502,directed,1
5754,4466,4503,directed,1
5755,4466,4504,directed,1
5756,4466,4505,directed,1
5757,4466,4852,directed,1
5758,4466,4507,directed,1
5759,4466,4508,directed,1
5760,4466,4532,directed,1
5761,4466,4877,directed,1
5762,4466,4511,directed,1
5763,4466,4537,directed,1
5764,4466,4513,directed,1
5765,4466,4514,directed,1
5766,4466,4515,directed,1
5767,4466,4875,directed,1
5768,4466,4517,directed,1
5769,4466,4549,directed,1
5770,4466,4519,directed,1
5771,4466,4550,directed,1
5772,4466,4521,directed,1
5773,4466,4522,directed,1
5774,4466,4523,directed,1
5775,4466,4524,directed,1
5776,4466,4525,directed,1
5777,4466,4526,directed,1
5778,4466,4527,directed,1
5779,4466,5222,directed,1
5780,4466,5223,directed,1
5781,4466,4852,directed,1
5782,4466,4531,directed,1
5783,4466,4532,directed,1
5784,4466,4533,directed,1
5785,4466,4837,directed,1
5786,4466,4535,directed,1
5787,4466,4536,directed,1
5788,4466,4537,directed,1
5789,4466,4849,directed,1
5790,4466,5244,directed,1
5791,4466,4540,directed,1
5792,4466,4541,directed,1
5793,4466,5248,directed,1
5794,4466,4858,directed,1
5795,4466,4847,directed,1
5796,4466,4776,directed,1
5797,4466,4546,directed,1
5798,4466,5255,directed,1
5799,4466,4548,directed,1
5800,4466,4549,directed,1
5801,4466,4550,directed,1
5802,4466,4551,directed,1
5803,4466,4552,directed,1
5804,4466,5273,directed,1
5805,4466,4554,directed,1
5806,4466,4555,directed,1
5807,4466,4754,directed,1
5808,4466,4852,directed,1
5809,4466,4758,directed,1
5810,4466,4786,directed,1
5811,4466,4560,directed,1
5812,4466,4561,directed,1
5813,4466,4760,directed,1
5814,4466,4563,directed,1
5815,4466,4816,directed,1
5816,4466,4565,directed,1
5817,4466,4761,directed,1
5818,4466,4567,directed,1
5819,4466,4823,directed,1
5820,4466,4569,directed,1
5821,4466,4570,directed,1
5822,4466,4571,directed,1
5823,4466,4572,directed,1
5824,4466,4765,directed,1
5825,4466,4766,directed,1
5826,4466,4575,directed,1
5827,4466,4836,directed,1
5828,4466,4827,directed,1
5829,4466,4578,directed,1
5830,4466,4579,directed,1
5831,4466,4820,directed,1
5832,4466,4581,directed,1
5833,4466,4626,directed,1
5834,4466,4583,directed,1
5835,4466,4826,directed,1
5836,4466,4772,directed,1
5837,4466,4586,directed,1
5838,4466,4587,directed,1
5839,4466,4633,directed,1
5840,4466,4589,directed,1
5841,4466,4754,directed,1
5842,4466,4803,directed,1
5843,4466,4818,directed,1
5844,4466,4819,directed,1
5845,4466,4821,directed,1
5846,4466,4595,directed,1
5847,4466,4596,directed,1
5848,4466,4597,directed,1
5849,4466,4852,directed,1
5850,4466,4599,directed,1
5851,4466,4824,directed,1
5852,4466,4758,directed,1
5853,4466,4602,directed,1
5854,4466,4603,directed,1
5855,4466,4610,directed,1
5856,4466,4605,directed,1
5857,4466,4606,directed,1
5858,4466,4607,directed,1
5859,4466,4608,directed,1
5860,4466,4825,directed,1
5861,4466,4610,directed,1
5862,4466,4611,directed,1
5863,4466,4815,directed,1
5864,4466,4641,directed,1
5865,4466,4614,directed,1
5866,4466,4809,directed,1
5867,4466,4827,directed,1
5868,4466,4617,directed,1
5869,4466,4734,directed,1
5870,4466,4634,directed,1
5871,4466,4620,directed,1
5872,4466,4621,directed,1
5873,4466,4820,directed,1
5874,4466,4623,directed,1
5875,4466,4624,directed,1
5876,4466,4625,directed,1
5877,4466,4626,directed,1
5878,4466,4627,directed,1
5879,4466,4628,directed,1
5880,4466,4643,directed,1
5881,4466,4828,directed,1
5882,4466,4631,directed,1
5883,4466,4632,directed,1
5884,4466,4633,directed,1
5885,4466,4634,directed,1
5886,4466,4721,directed,1
5887,4466,4636,directed,1
5888,4466,4637,directed,1
5889,4466,4839,directed,1
5890,4466,4639,directed,1
5891,4466,4852,directed,1
5892,4466,4641,directed,1
5893,4466,4884,directed,1
5894,4466,4643,directed,1
