Id,Source,Target,Type,Weight
711,264,235,undirected,1
712,241,236,undirected,1
713,220,236,undirected,1
714,240,236,undirected,1
715,237,236,undirected,1
716,239,236,undirected,1
717,238,236,undirected,1
718,259,226,undirected,1
719,254,226,undirected,1
720,251,226,undirected,1
721,252,226,undirected,1
722,258,226,undirected,1
723,253,226,undirected,1
724,247,226,undirected,1
725,250,226,undirected,1
726,249,226,undirected,1
727,255,226,undirected,1
728,248,226,undirected,1
729,257,226,undirected,1
730,256,226,undirected,1
731,241,237,undirected,1
732,220,237,undirected,1
733,240,237,undirected,1
734,239,237,undirected,1
735,238,237,undirected,1
736,241,238,undirected,1
737,220,238,undirected,1
738,240,238,undirected,1
739,239,238,undirected,1
740,241,239,undirected,1
741,220,239,undirected,1
742,240,239,undirected,1
743,241,220,undirected,1
744,240,220,undirected,1
745,241,240,undirected,1
746,244,242,undirected,1
747,243,242,undirected,1
748,244,243,undirected,1
749,246,209,undirected,1
750,238,209,undirected,1
751,245,209,undirected,1
752,247,209,undirected,1
753,246,245,undirected,1
754,238,245,undirected,1
755,247,245,undirected,1
756,238,246,undirected,1
757,247,246,undirected,1
758,247,238,undirected,1
759,268,238,undirected,1
760,259,247,undirected,1
761,254,247,undirected,1
762,251,247,undirected,1
763,235,247,undirected,1
764,252,247,undirected,1
765,258,247,undirected,1
766,253,247,undirected,1
767,250,247,undirected,1
768,220,247,undirected,1
769,249,247,undirected,1
770,255,247,undirected,1
771,233,247,undirected,1
772,248,247,undirected,1
773,257,247,undirected,1
774,256,247,undirected,1
775,237,247,undirected,1
776,259,248,undirected,1
777,254,248,undirected,1
778,251,248,undirected,1
779,235,248,undirected,1
780,252,248,undirected,1
781,258,248,undirected,1
782,253,248,undirected,1
783,250,248,undirected,1
784,220,248,undirected,1
785,249,248,undirected,1
786,255,248,undirected,1
787,238,248,undirected,1
788,233,248,undirected,1
789,257,248,undirected,1
790,256,248,undirected,1
791,237,248,undirected,1
792,259,249,undirected,1
793,254,249,undirected,1
794,251,249,undirected,1
795,235,249,undirected,1
796,252,249,undirected,1
797,258,249,undirected,1
798,253,249,undirected,1
799,250,249,undirected,1
800,220,249,undirected,1
801,255,249,undirected,1
802,238,249,undirected,1
803,233,249,undirected,1
804,257,249,undirected,1
805,256,249,undirected,1
806,237,249,undirected,1
807,259,235,undirected,1
808,254,235,undirected,1
809,251,235,undirected,1
810,252,235,undirected,1
811,258,235,undirected,1
812,253,235,undirected,1
813,250,235,undirected,1
814,255,235,undirected,1
815,257,235,undirected,1
816,256,235,undirected,1
817,259,250,undirected,1
818,254,250,undirected,1
819,251,250,undirected,1
820,252,250,undirected,1
821,258,250,undirected,1
822,253,250,undirected,1
823,220,250,undirected,1
824,255,250,undirected,1
825,238,250,undirected,1
826,233,250,undirected,1
827,257,250,undirected,1
828,256,250,undirected,1
829,237,250,undirected,1
830,259,251,undirected,1
831,254,251,undirected,1
832,252,251,undirected,1
833,258,251,undirected,1
834,253,251,undirected,1
835,220,251,undirected,1
836,255,251,undirected,1
837,238,251,undirected,1
838,233,251,undirected,1
839,257,251,undirected,1
840,256,251,undirected,1
841,237,251,undirected,1
842,259,252,undirected,1
843,254,252,undirected,1
844,258,252,undirected,1
845,253,252,undirected,1
846,220,252,undirected,1
847,255,252,undirected,1
848,238,252,undirected,1
849,233,252,undirected,1
850,257,252,undirected,1
851,256,252,undirected,1
852,237,252,undirected,1
853,259,253,undirected,1
854,254,253,undirected,1
855,258,253,undirected,1
856,220,253,undirected,1
857,255,253,undirected,1
858,238,253,undirected,1
859,233,253,undirected,1
860,257,253,undirected,1
861,256,253,undirected,1
862,237,253,undirected,1
863,259,220,undirected,1
864,254,220,undirected,1
865,258,220,undirected,1
866,255,220,undirected,1
867,257,220,undirected,1
868,256,220,undirected,1
869,259,254,undirected,1
870,258,254,undirected,1
871,255,254,undirected,1
872,238,254,undirected,1
873,233,254,undirected,1
874,257,254,undirected,1
875,256,254,undirected,1
876,237,254,undirected,1
877,259,255,undirected,1
