Id,Source,Target,Type,Weight
11220,10251,9408,directed,1
11221,10252,9456,directed,1
11222,10254,10253,directed,1
11223,10255,9456,directed,1
11224,10256,9456,directed,1
11225,10257,10026,directed,1
11226,10258,9612,directed,1
11227,10260,10259,directed,1
11228,10261,9360,directed,1
11229,10262,9360,directed,1
11230,10264,10263,directed,1
11231,10265,9804,directed,1
11232,10266,9408,directed,1
11233,10267,9612,directed,1
11234,10268,9456,directed,1
11235,10269,9360,directed,1
11236,10270,9259,directed,1
11237,10272,10271,directed,1
11238,10273,9259,directed,1
11239,10274,9537,directed,1
11240,10275,9456,directed,1
11241,10276,9259,directed,1
11242,10278,10277,directed,1
11243,10279,10094,directed,1
11244,10280,9259,directed,1
11245,10282,10281,directed,1
11246,10284,10283,directed,1
11247,10285,9259,directed,1
11248,10286,9259,directed,1
11249,10288,10287,directed,1
11250,10289,10026,directed,1
11251,10291,10290,directed,1
11252,10292,9259,directed,1
11253,10293,9259,directed,1
11254,10294,9259,directed,1
11255,10296,10295,directed,1
11256,10298,10297,directed,1
11257,10299,10297,directed,1
11258,10301,10300,directed,1
11259,10302,10026,directed,1
11260,10304,10303,directed,1
11261,10305,9259,directed,1
11262,10306,9259,directed,1
11263,10308,10307,directed,1
11264,10310,10309,directed,1
11265,10311,9259,directed,1
11266,10312,9804,directed,1
11267,10314,10313,directed,1
11268,10316,10315,directed,1
11269,10318,10317,directed,1
11270,10319,10028,directed,1
11271,10320,9309,directed,1
11272,10321,9456,directed,1
11273,10323,10322,directed,1
11274,10325,10324,directed,1
11275,10326,10089,directed,1
11276,10328,10327,directed,1
11277,10329,9259,directed,1
11278,10331,10330,directed,1
11279,10333,10332,directed,1
11280,10335,10334,directed,1
11281,10337,10336,directed,1
11282,10339,10338,directed,1
11283,10340,10336,directed,1
11284,10342,10341,directed,1
11285,10343,9309,directed,1
11286,10345,10344,directed,1
11287,10347,10346,directed,1
11288,10349,10348,directed,1
11289,10351,10350,directed,1
11290,10352,9982,directed,1
11291,10353,9982,directed,1
11292,10354,9982,directed,1
11293,10356,10355,directed,1
11294,10358,10357,directed,1
11295,10360,10359,directed,1
11296,10361,9365,directed,1
11297,10362,9365,directed,1
11298,10364,10363,directed,1
11299,10366,10365,directed,1
11300,10367,9365,directed,1
11301,10368,9365,directed,1
11302,10369,10315,directed,1
11303,10370,10313,directed,1
11304,10371,9282,directed,1
11305,10373,10372,directed,1
11306,10375,10374,directed,1
11307,10377,10376,directed,1
11308,10378,9530,directed,1
11309,10379,9798,directed,1
11310,10380,9798,directed,1
11311,10381,9551,directed,1
11312,10383,10382,directed,1
11313,10385,10384,directed,1
11314,10387,10386,directed,1
11315,10389,10388,directed,1
11316,10390,9559,directed,1
11317,10392,10391,directed,1
11318,10393,9798,directed,1
11319,10394,10290,directed,1
11320,10396,10395,directed,1
11321,10397,9259,directed,1
11322,10398,9798,directed,1
11323,10400,10399,directed,1
11324,10401,9259,directed,1
11325,10402,9566,directed,1
11326,10403,9259,directed,1
11327,10405,10404,directed,1
11328,10407,10406,directed,1
11329,10409,10408,directed,1
11330,10410,9259,directed,1
11331,10411,9729,directed,1
11332,10412,10171,directed,1
11333,10413,9365,directed,1
11334,10414,9731,directed,1
11335,10415,9915,directed,1
11336,10416,10372,directed,1
11337,10417,9294,directed,1
11338,10419,10418,directed,1
11339,10421,10420,directed,1
11340,10423,10422,directed,1
11341,10425,10424,directed,1
11342,10426,9679,directed,1
11343,10427,10422,directed,1
11344,10428,9637,directed,1
11345,10429,9743,directed,1
11346,10431,10430,directed,1
11347,10432,9766,directed,1
11348,10427,9259,directed,1
11349,10434,10433,directed,1
11350,10436,10435,directed,1
11351,10437,10313,directed,1
11352,10438,9259,directed,1
11353,10439,10313,directed,1
11354,10440,10313,directed,1
11355,10442,10441,directed,1
11356,10444,10443,directed,1
11357,10445,9982,directed,1
11358,10446,9416,directed,1
11359,10448,10447,directed,1
11360,10449,10447,directed,1
11361,10450,9657,directed,1
11362,10452,10451,directed,1
11363,10453,10158,directed,1
11364,10455,10454,directed,1
