Id,Source,Target,Type,Weight
12808,11927,11453,directed,1
12809,11928,11458,directed,1
12810,11929,11443,directed,1
12811,11930,11453,directed,1
12812,11931,11450,directed,1
12813,11932,11496,directed,1
12814,11933,11441,directed,1
12815,11934,11441,directed,1
12816,11935,11443,directed,1
12817,11936,11496,directed,1
12818,11937,11496,directed,1
12819,11938,11441,directed,1
12820,11939,11443,directed,1
12821,11940,11453,directed,1
12822,11941,11458,directed,1
12823,11942,11461,directed,1
12824,11943,11461,directed,1
12825,11944,11467,directed,1
12826,11945,11496,directed,1
12827,11946,11443,directed,1
12828,11947,11443,directed,1
12829,11948,11443,directed,1
12830,11949,11448,directed,1
12831,11950,11448,directed,1
12832,11951,11453,directed,1
12833,11952,11453,directed,1
12834,11953,11453,directed,1
12835,11954,11458,directed,1
12836,11955,11458,directed,1
12837,11956,11461,directed,1
12838,11957,11465,directed,1
12839,11958,11467,directed,1
12840,11959,11496,directed,1
12841,11960,11496,directed,1
12842,11961,11496,directed,1
12843,11962,11441,directed,1
12844,11963,11441,directed,1
12845,11964,11443,directed,1
12846,11965,11443,directed,1
12847,11966,11443,directed,1
12848,11967,11443,directed,1
12849,11968,11443,directed,1
12850,11969,11443,directed,1
12851,11970,11448,directed,1
12852,11971,11448,directed,1
12853,11972,11448,directed,1
12854,11973,11450,directed,1
12855,11974,11453,directed,1
12856,11975,11453,directed,1
12857,11976,11453,directed,1
12858,11977,11453,directed,1
12859,11978,11453,directed,1
12860,11979,11453,directed,1
12861,11980,11453,directed,1
12862,11981,11458,directed,1
12863,11982,11461,directed,1
12864,11983,11461,directed,1
12865,11984,11461,directed,1
12866,11985,11461,directed,1
12867,11986,11461,directed,1
12868,11987,11461,directed,1
12869,11988,11461,directed,1
12870,11989,11461,directed,1
12871,11990,11465,directed,1
12872,11991,11465,directed,1
12873,11992,11465,directed,1
12874,11993,11465,directed,1
12875,11994,11465,directed,1
12876,11995,11465,directed,1
12877,11996,11465,directed,1
12878,11997,11465,directed,1
12879,11998,11503,directed,1
12880,11999,11503,directed,1
12881,12000,11503,directed,1
12882,12001,11503,directed,1
12883,12002,11503,directed,1
12884,12003,11467,directed,1
12885,12004,11467,directed,1
12886,12005,11467,directed,1
12887,12006,11467,directed,1
12888,12007,11467,directed,1
12889,12008,11467,directed,1
12890,12009,11467,directed,1
12891,12010,11467,directed,1
12892,12011,11467,directed,1
12893,12012,11467,directed,1
12894,12013,11467,directed,1
12895,12014,11467,directed,1
12896,12015,11473,directed,1
12897,12016,11473,directed,1
12898,12017,11473,directed,1
12899,12018,11473,directed,1
12900,12019,11473,directed,1
12901,12020,11473,directed,1
12902,12021,11473,directed,1
12903,12022,11473,directed,1
12904,12023,11473,directed,1
12905,12024,11473,directed,1
12906,12025,11473,directed,1
12907,12026,11479,directed,1
12908,12027,11479,directed,1
12909,12028,11479,directed,1
12910,12029,11479,directed,1
12911,12030,11479,directed,1
12912,12031,11479,directed,1
12913,12032,11479,directed,1
12914,12033,11479,directed,1
12915,12034,11479,directed,1
12916,12035,11479,directed,1
12917,12036,11479,directed,1
12918,12037,11479,directed,1
12919,12038,11479,directed,1
12920,12039,11481,directed,1
12921,12040,11481,directed,1
12922,12041,11481,directed,1
12923,12042,11481,directed,1
12924,12043,11481,directed,1
12925,12044,11481,directed,1
12926,12045,11481,directed,1
12927,12046,11481,directed,1
12928,12047,11481,directed,1
12929,12048,11481,directed,1
12930,12049,11481,directed,1
12931,12050,11481,directed,1
12932,12051,11481,directed,1
12933,12052,11481,directed,1
12934,12053,11481,directed,1
12935,12054,11481,directed,1
12936,12055,11481,directed,1
12937,12056,11481,directed,1
12938,12057,11484,directed,1
12939,12058,11484,directed,1
12940,12059,11484,directed,1
12941,12060,11484,directed,1
12942,12061,11484,directed,1
12943,12062,11484,directed,1
12944,12063,11484,directed,1
12945,12064,11484,directed,1
12946,12065,11487,directed,1
12947,12066,11487,directed,1
12948,12067,11487,directed,1
12949,12068,11487,directed,1
12950,12050,11487,directed,1
12951,12069,11489,directed,1
12952,12070,11679,directed,1
12953,12071,11679,directed,1
12954,12072,11679,directed,1
12955,12073,11679,directed,1
12956,12074,11492,directed,1
12957,12075,11492,directed,1
12958,12076,11492,directed,1
12959,12077,11492,directed,1
12960,12078,11492,directed,1
12961,12079,11682,directed,1
12962,12080,11682,directed,1
12963,12081,11682,directed,1
12964,12082,11682,directed,1
12965,12083,11521,directed,1
12966,12083,11521,directed,1
12967,12084,11521,directed,1
12968,12085,11740,directed,1
12969,12086,11740,directed,1
12970,12087,11740,directed,1
12971,12088,11783,directed,1
12972,12089,11783,directed,1
12973,12090,11783,directed,1
12974,12091,11711,directed,1
12975,12092,11861,directed,1
12976,12094,12093,directed,1
12977,12095,12093,directed,1
12978,12096,11795,directed,1
12979,12097,11448,directed,1
12980,12098,11453,directed,1
12981,12099,11461,directed,1
12982,12100,11481,directed,1
12983,12101,11521,directed,1
12984,12102,11521,directed,1
12985,12103,11494,directed,1
12986,12104,11494,directed,1
12987,12105,11494,directed,1
12988,12106,11496,directed,1
12989,12107,11496,directed,1
12990,12108,11496,directed,1
12991,12109,11496,directed,1
12992,12110,11496,directed,1
12993,12111,11441,directed,1
12994,12112,11441,directed,1
12995,12113,11441,directed,1
12996,12114,11441,directed,1
12997,12115,11443,directed,1
12998,12116,11443,directed,1
12999,12117,11443,directed,1
13000,12118,11443,directed,1
13001,12119,11443,directed,1
13002,12120,11443,directed,1
13003,12121,11448,directed,1
13004,12122,11450,directed,1
13005,12123,11450,directed,1
13006,12124,11450,directed,1
13007,12125,11450,directed,1
13008,12126,11450,directed,1
13009,12127,11450,directed,1
13010,12128,11453,directed,1
13011,12129,11453,directed,1
13012,12130,11453,directed,1
13013,12131,11453,directed,1
13014,12132,11453,directed,1
13015,12133,11453,directed,1
13016,12134,11453,directed,1
13017,12135,11453,directed,1
13018,12136,11453,directed,1
13019,12137,11453,directed,1
13020,12138,11453,directed,1
13021,12139,11458,directed,1
13022,12140,11458,directed,1
13023,12141,11458,directed,1
13024,12142,11458,directed,1
13025,12143,11458,directed,1
13026,12144,11458,directed,1
13027,12145,11458,directed,1
13028,12146,11461,directed,1
13029,12147,11461,directed,1
13030,12148,11465,directed,1
13031,12149,11465,directed,1
13032,12150,11465,directed,1
13033,12151,11465,directed,1
13034,12152,11465,directed,1
13035,12153,11465,directed,1
13036,12154,11465,directed,1
13037,12155,11465,directed,1
13038,12156,11465,directed,1
13039,12157,11503,directed,1
13040,12158,11503,directed,1
13041,12159,11503,directed,1
13042,12160,11503,directed,1
13043,12161,11503,directed,1
13044,12162,11503,directed,1
13045,12163,11503,directed,1
13046,12164,11467,directed,1
13047,12165,11467,directed,1
13048,12166,11473,directed,1
13049,12167,11473,directed,1
13050,12168,11473,directed,1
13051,12169,11479,directed,1
13052,12170,11479,directed,1
13053,12171,11479,directed,1
13054,12172,11479,directed,1
13055,12173,11496,directed,1
13056,12174,11441,directed,1
13057,12175,11441,directed,1
13058,12176,11443,directed,1
13059,12177,11448,directed,1
13060,12178,11461,directed,1
13061,12179,11461,directed,1
13062,12180,11461,directed,1
13063,12181,11461,directed,1
13064,12182,11465,directed,1
13065,12183,11479,directed,1
13066,12184,11494,directed,1
13067,12185,11494,directed,1
13068,12186,11494,directed,1
13069,12187,11496,directed,1
13070,12188,11496,directed,1
13071,12189,11441,directed,1
13072,12190,11441,directed,1
13073,12191,11441,directed,1
13074,12192,11448,directed,1
13075,12193,11450,directed,1
13076,12194,11453,directed,1
13077,12195,11453,directed,1
13078,12196,11458,directed,1
13079,12197,11458,directed,1
13080,12198,11458,directed,1
13081,12199,11458,directed,1
13082,12200,11461,directed,1
13083,12201,11465,directed,1
13084,12202,11465,directed,1
13085,12203,11503,directed,1
13086,12204,11467,directed,1
13087,12205,11467,directed,1
13088,12206,11492,directed,1
13089,12207,11521,directed,1
13090,12208,11441,directed,1
13091,12209,11441,directed,1
13092,12210,11450,directed,1
13093,12211,11450,directed,1
13094,12212,11450,directed,1
13095,12213,11450,directed,1
13096,12214,11450,directed,1
13097,12215,11450,directed,1
13098,12216,11450,directed,1
13099,12217,11453,directed,1
13100,12218,11453,directed,1
13101,12219,11453,directed,1
13102,12220,11453,directed,1
13103,12221,11453,directed,1
13104,12222,11458,directed,1
13105,12223,11458,directed,1
13106,12224,11461,directed,1
13107,12225,11461,directed,1
13108,12226,11465,directed,1
13109,12227,11465,directed,1
13110,12228,11465,directed,1
13111,12229,11465,directed,1
13112,12230,11465,directed,1
13113,12231,11465,directed,1
13114,12232,11503,directed,1
13115,12233,11503,directed,1
13116,12234,11503,directed,1
13117,12235,11503,directed,1
13118,12236,11503,directed,1
13119,12237,11467,directed,1
13120,12238,11467,directed,1
13121,12239,11473,directed,1
13122,12240,11479,directed,1
13123,12241,11481,directed,1
13124,12242,11481,directed,1
