Id,Source,Target,Type,Weight
8148,7130,7053,directed,1
8149,7136,7137,directed,1
8150,7136,7138,directed,1
8151,7136,7139,directed,1
8152,7140,7046,directed,1
8153,7140,7141,directed,1
8154,7140,7049,directed,1
8155,7140,7142,directed,1
8156,7143,7144,directed,1
8157,7143,7074,directed,1
8158,7143,7145,directed,1
8159,7143,7076,directed,1
8160,7143,7086,directed,1
8161,7143,7146,directed,1
8162,7147,7041,directed,1
8163,7147,7043,directed,1
8164,7147,7148,directed,1
8165,7147,7046,directed,1
8166,7149,7018,directed,1
8167,7149,7150,directed,1
8168,7149,7008,directed,1
8169,7149,7013,directed,1
8170,7151,7014,directed,1
8171,7151,7152,directed,1
8172,7151,7153,directed,1
8173,7151,7154,directed,1
8174,7151,7020,directed,1
8175,7151,7155,directed,1
8176,7151,7156,directed,1
8177,7151,7038,directed,1
8178,7151,7157,directed,1
8179,7158,7034,directed,1
8180,7158,7153,directed,1
8181,7158,7059,directed,1
8182,7158,7159,directed,1
8183,7158,7160,directed,1
8184,7158,7096,directed,1
8185,7162,7163,directed,1
8186,7162,7164,directed,1
8187,7162,7165,directed,1
8188,7166,7167,directed,1
8189,7166,7168,directed,1
8190,7166,7169,directed,1
8191,7166,7170,directed,1
8192,7166,7171,directed,1
8193,7166,7172,directed,1
8194,7166,7173,directed,1
8195,7166,7174,directed,1
8196,7166,7175,directed,1
8197,7166,7176,directed,1
8198,7166,7177,directed,1
8199,7179,7180,directed,1
8200,7179,7181,directed,1
8201,7183,7184,directed,1
8202,7183,7185,directed,1
8203,7183,7186,directed,1
8204,7188,7115,directed,1
8205,7188,7114,directed,1
8206,7188,7123,directed,1
8207,7188,7106,directed,1
8208,7195,7196,directed,1
8209,7195,7197,directed,1
8210,7195,7198,directed,1
8211,7195,7199,directed,1
8212,7208,7209,directed,1
8213,7208,7210,directed,1
8214,7208,7211,directed,1
8215,7208,7212,directed,1
8216,7208,7213,directed,1
8217,7208,7214,directed,1
8218,7208,7215,directed,1
8219,7208,7216,directed,1
8220,7208,7217,directed,1
8221,7208,7218,directed,1
8222,7208,7219,directed,1
8223,7208,7220,directed,1
8224,7208,7221,directed,1
8225,7208,7222,directed,1
8226,7208,7223,directed,1
8227,7208,7224,directed,1
8228,7208,7225,directed,1
8229,7208,7226,directed,1
8230,7208,7227,directed,1
8231,7208,7228,directed,1
8232,7208,7229,directed,1
8233,7208,7230,directed,1
8234,7208,7231,directed,1
8235,7208,7232,directed,1
8236,7208,7233,directed,1
8237,7208,7234,directed,1
8238,7208,7235,directed,1
8239,7208,7236,directed,1
8240,7208,7237,directed,1
8241,7208,7238,directed,1
8242,7208,7239,directed,1
8243,7208,7240,directed,1
8244,7208,7241,directed,1
8245,7208,7242,directed,1
8246,7243,7244,directed,1
8247,7243,7245,directed,1
8248,7243,7246,directed,1
8249,7243,7247,directed,1
8250,7243,7248,directed,1
8251,7243,7249,directed,1
8252,7243,7250,directed,1
8253,7243,7251,directed,1
8254,7243,7252,directed,1
8255,7243,7253,directed,1
8256,7243,7254,directed,1
8257,7243,7255,directed,1
8258,7243,7256,directed,1
8259,7243,7257,directed,1
8260,7243,7258,directed,1
8261,7243,7229,directed,1
8262,7243,7259,directed,1
8263,7243,7260,directed,1
8264,7243,7261,directed,1
8265,7243,7262,directed,1
8266,7243,7263,directed,1
8267,7243,7264,directed,1
8268,7265,7266,directed,1
8269,7265,7267,directed,1
8270,7265,7268,directed,1
8271,7265,7269,directed,1
8272,7265,7270,directed,1
8273,7265,7271,directed,1
8274,7265,7272,directed,1
8275,7265,7273,directed,1
8276,7265,7274,directed,1
8277,7265,7275,directed,1
8278,7265,7249,directed,1
8279,7265,7251,directed,1
8280,7265,7276,directed,1
8281,7265,7277,directed,1
8282,7265,7278,directed,1
8283,7265,7279,directed,1
8284,7265,7256,directed,1
8285,7265,7280,directed,1
8286,7265,7281,directed,1
8287,7265,7282,directed,1
8288,7265,7229,directed,1
8289,7265,7283,directed,1
8290,7265,7284,directed,1
8291,7265,7285,directed,1
8292,7265,7286,directed,1
8293,7265,7287,directed,1
8294,7265,7288,directed,1
8295,7265,7289,directed,1
8296,7265,7290,directed,1
8297,7265,7291,directed,1
8298,7265,7292,directed,1
8299,7265,7293,directed,1
8300,7265,7263,directed,1
8301,7265,7294,directed,1
8302,7295,7296,directed,1
8303,7295,7297,directed,1
8304,7295,7298,directed,1
8305,7295,7299,directed,1
8306,7295,7300,directed,1
8307,7295,7301,directed,1
8308,7295,7302,directed,1
8309,7295,7303,directed,1
8310,7295,7304,directed,1
8311,7295,7305,directed,1
8312,7295,7306,directed,1
8313,7295,7307,directed,1
8314,7295,7308,directed,1
8315,7295,7309,directed,1
